"","userID","gameCode","sessionID","repetitionID","hand","includeInt","accuracy","amountOfData","centerCircle","circleCenterX","circleCenterY","date","device","distanceTot","dpi","margin","radiusCenter","screenHeight","screenWidth","startTime","time","raggioEsterno","raggioInterno","dominantHand"
"277","MB_SA_10_d90680f2","circleAccuracy","e193848007de9f7615b48c6c625f7bf6",1,"destra",0,0.5723639,227,1008.649,240,400,"27/02/2015 17-16-55","samsung GT-I9070",1010.92,233,45.86614,160.5315,800,480,251.5302,5.187805,183.46457,137.59843,"destra"
"278","MB_SA_10_d90680f2","circleAccuracy","e193848007de9f7615b48c6c625f7bf6",2,"destra",0,0.6695639,183,1008.649,240,400,"27/02/2015 17-17-06","samsung GT-I9070",1018.518,233,45.86614,160.5315,800,480,264.9455,3.356781,183.46457,137.59843,"destra"
"279","MB_SA_10_d90680f2","circleAccuracy","e193848007de9f7615b48c6c625f7bf6",3,"destra",0,0.9880157,171,1008.649,240,400,"27/02/2015 17-17-18","samsung GT-I9070",1009.582,233,45.86614,160.5315,800,480,272.9182,3.199066,183.46457,137.59843,"destra"
"280","MB_SA_11_6948856a","circleAccuracy","4d400272788159b7f880e705caa0aaf5",1,"destra",0,0.8360128,188,1008.649,240,400,"27/02/2015 18-03-14","samsung GT-I9070",1016.701,233,45.86614,160.5315,800,480,1835.693,3.437988,183.46457,137.59843,"destra"
"281","MB_SA_11_6948856a","circleAccuracy","4d400272788159b7f880e705caa0aaf5",2,"destra",0,0.8098437,168,1008.649,240,400,"27/02/2015 18-03-21","samsung GT-I9070",1012.054,233,45.86614,160.5315,800,480,1842.19,2.999268,183.46457,137.59843,"destra"
"282","MB_SA_11_6948856a","circleAccuracy","4d400272788159b7f880e705caa0aaf5",3,"destra",0,0.00791491,2,1008.649,240,400,"27/02/2015 18-03-27","samsung GT-I9070",7.983368,233,45.86614,160.5315,800,480,1847.895,0.2965088,183.46457,137.59843,"destra"
"283","MB_SA_11_6948856a","circleAccuracy","7b5246b11412965eb3196fdd3f3aba2d",1,"destra",0,0.669566,89,1008.649,240,400,"27/02/2015 18-06-27","samsung GT-I9070",964.9639,233,45.86614,160.5315,800,480,2025.406,1.853027,183.46457,137.59843,"destra"
"284","MB_SA_11_6948856a","circleAccuracy","7b5246b11412965eb3196fdd3f3aba2d",2,"destra",0,0.658406,71,1008.649,240,400,"27/02/2015 18-06-31","samsung GT-I9070",971.0432,233,45.86614,160.5315,800,480,2029.765,1.554443,183.46457,137.59843,"destra"
"285","MB_SA_11_6948856a","circleAccuracy","7b5246b11412965eb3196fdd3f3aba2d",3,"destra",0,0.5848188,64,1008.649,240,400,"27/02/2015 18-06-35","samsung GT-I9070",1040.468,233,45.86614,160.5315,800,480,2033.46,1.251099,183.46457,137.59843,"destra"
"286","MB_SA_12_cdbbad18","circleAccuracy","6133c45f02219f512a5be4e511e5b819",1,"destra",0,0.889275,149,1008.649,240,400,"02/03/2015 12-55-40","samsung GT-I9070",1012.713,233,45.86614,160.5315,800,480,271.905,2.843414,183.46457,137.59843,"destra"
"287","MB_SA_12_cdbbad18","circleAccuracy","6133c45f02219f512a5be4e511e5b819",2,"destra",0,0.987911,167,1008.649,240,400,"02/03/2015 12-55-45","samsung GT-I9070",1013.962,233,45.86614,160.5315,800,480,277.0889,3.333282,183.46457,137.59843,"destra"
"288","MB_SA_12_cdbbad18","circleAccuracy","6133c45f02219f512a5be4e511e5b819",3,"destra",0,0.9964512,169,1008.649,240,400,"02/03/2015 12-55-51","samsung GT-I9070",1011.765,233,45.86614,160.5315,800,480,282.5163,3.379974,183.46457,137.59843,"destra"
"289","MB_SA_13_bab95c2b","circleAccuracy","243bf67b8184deb84451e90e51d8a053",1,"destra",0,0.7278795,41,1008.649,240,400,"02/03/2015 14-31-57","samsung GT-I9070",1012.645,233,45.86614,160.5315,800,480,301.2597,0.7715149,183.46457,137.59843,"destra"
"290","MB_SA_13_bab95c2b","circleAccuracy","243bf67b8184deb84451e90e51d8a053",2,"destra",0,0.6344808,33,1008.649,240,400,"02/03/2015 14-32-01","samsung GT-I9070",1012.659,233,45.86614,160.5315,800,480,303.7915,0.6620483,183.46457,137.59843,"destra"
"291","MB_SA_13_bab95c2b","circleAccuracy","243bf67b8184deb84451e90e51d8a053",3,"destra",0,0.5931966,28,1008.649,240,400,"02/03/2015 14-32-04","samsung GT-I9070",1029.12,233,45.86614,160.5315,800,480,306.1198,0.565033,183.46457,137.59843,"destra"
"292","MB_SA_14_e07bf58d","circleAccuracy","54ec47cd57bc3284c749dd6ad4b92a6b",1,"destra",0,0.9309714,126,1008.649,240,400,"03/03/2015 16-01-03","samsung GT-I9070",1012.582,233,45.86614,160.5315,800,480,118.8537,2.457733,183.46457,137.59843,"destra"
"293","MB_SA_14_e07bf58d","circleAccuracy","54ec47cd57bc3284c749dd6ad4b92a6b",2,"destra",0,0.9932674,76,1008.649,240,400,"03/03/2015 16-01-09","samsung GT-I9070",1016.046,233,45.86614,160.5315,800,480,123.8278,1.89389,183.46457,137.59843,"destra"
"294","MB_SA_14_e07bf58d","circleAccuracy","54ec47cd57bc3284c749dd6ad4b92a6b",3,"destra",0,0.991529,100,1008.649,240,400,"03/03/2015 16-01-14","samsung GT-I9070",1010.72,233,45.86614,160.5315,800,480,128.5679,1.953522,183.46457,137.59843,"destra"
"295","MB_SA_15_1d3c630b","circleAccuracy","b0b7b084713b4c8c17af8337e250b2c9",1,"destra",0,0.9926742,153,1008.649,240,400,"03/03/2015 19-08-55","samsung GT-I9070",1008.651,233,45.86614,160.5315,800,480,217.7366,3.086807,183.46457,137.59843,"destra"
"296","MB_SA_15_1d3c630b","circleAccuracy","b0b7b084713b4c8c17af8337e250b2c9",2,"destra",0,0.9558714,127,1008.649,240,400,"03/03/2015 19-09-05","samsung GT-I9070",1014.697,233,45.86614,160.5315,800,480,224.078,2.485535,183.46457,137.59843,"destra"
"297","MB_SA_15_1d3c630b","circleAccuracy","b0b7b084713b4c8c17af8337e250b2c9",3,"destra",0,0.9932847,118,1008.649,240,400,"03/03/2015 19-09-11","samsung GT-I9070",1009.186,233,45.86614,160.5315,800,480,228.4459,2.473938,183.46457,137.59843,"destra"
"298","MB_SA_16_6c2f44e0","circleAccuracy","d48604636cd55af3cfc1ca9ab2c79f10",1,"destra",0,0.9862808,95,1008.649,240,400,"03/03/2015 19-34-47","samsung GT-I9070",1023.431,233,45.86614,160.5315,800,480,131.9946,2.16452,183.46457,137.59843,"destra"
"299","MB_SA_16_6c2f44e0","circleAccuracy","d48604636cd55af3cfc1ca9ab2c79f10",2,"destra",0,0.8568159,95,1008.649,240,400,"03/03/2015 19-34-53","samsung GT-I9070",1021.002,233,45.86614,160.5315,800,480,136.9671,2.059235,183.46457,137.59843,"destra"
"300","MB_SA_16_6c2f44e0","circleAccuracy","d48604636cd55af3cfc1ca9ab2c79f10",3,"destra",0,0.8423129,92,1008.649,240,400,"03/03/2015 19-34-58","samsung GT-I9070",1021.108,233,45.86614,160.5315,800,480,141.4493,1.811371,183.46457,137.59843,"destra"
"301","MB_SA_17_20a0fe15","circleAccuracy","33506e2058cf48b4602d5820c5c1e3f0",1,"destra",0,0.9966422,153,1008.649,240,400,"04/03/2015 13-59-37","samsung GT-I9070",1014.057,233,45.86614,160.5315,800,480,139.8658,3.0802,183.46457,137.59843,"destra"
"302","MB_SA_17_20a0fe15","circleAccuracy","33506e2058cf48b4602d5820c5c1e3f0",2,"destra",0,0.9962569,115,1008.649,240,400,"04/03/2015 13-59-46","samsung GT-I9070",1021.246,233,45.86614,160.5315,800,480,146.8682,2.318329,183.46457,137.59843,"destra"
"303","MB_SA_17_20a0fe15","circleAccuracy","33506e2058cf48b4602d5820c5c1e3f0",3,"destra",0,0.9886799,92,1008.649,240,400,"04/03/2015 13-59-52","samsung GT-I9070",1009.416,233,45.86614,160.5315,800,480,151.2685,1.898743,183.46457,137.59843,"destra"
"304","MB_SA_18_406bf9ad","circleAccuracy","ebfe428406c291c90765f689f920ca3b",1,"destra",0,0.9973823,185,1008.649,240,400,"05/03/2015 16-08-13","samsung GT-I9070",1018.443,233,45.86614,160.5315,800,480,128.2989,3.778564,183.46457,137.59843,"destra"
"305","MB_SA_18_406bf9ad","circleAccuracy","ebfe428406c291c90765f689f920ca3b",2,"destra",0,0.9983098,182,1008.649,240,400,"05/03/2015 16-08-21","samsung GT-I9070",1009.176,233,45.86614,160.5315,800,480,135.4963,3.626099,183.46457,137.59843,"destra"
"306","MB_SA_18_406bf9ad","circleAccuracy","ebfe428406c291c90765f689f920ca3b",3,"destra",0,0.987855,159,1008.649,240,400,"05/03/2015 16-08-28","samsung GT-I9070",1016.92,233,45.86614,160.5315,800,480,144.1274,3.17572,183.46457,137.59843,"destra"
"307","MB_SA_19_a7478bb0","circleAccuracy","23f3af875e07989674a331aeed4baeae",1,"destra",0,0.9966182,256,1008.649,240,400,"06/03/2015 16-27-21","samsung GT-I9070",1011.229,233,45.86614,160.5315,800,480,114.8253,5.099152,183.46457,137.59843,"destra"
"308","MB_SA_19_a7478bb0","circleAccuracy","23f3af875e07989674a331aeed4baeae",2,"destra",0,0.9991978,201,1008.649,240,400,"06/03/2015 16-27-30","samsung GT-I9070",1012.831,233,45.86614,160.5315,800,480,122.7015,4.06958,183.46457,137.59843,"destra"
"309","MB_SA_19_a7478bb0","circleAccuracy","23f3af875e07989674a331aeed4baeae",3,"destra",0,0.9971305,218,1008.649,240,400,"06/03/2015 16-27-37","samsung GT-I9070",1011.744,233,45.86614,160.5315,800,480,129.6655,4.378357,183.46457,137.59843,"destra"
"310","MB_SA_20_2cd31bf3","circleAccuracy","982d70d18e4febdc291dbc98b85d26c5",1,"destra",0,0.6705348,87,1008.649,240,400,"06/03/2015 19-10-37","samsung GT-I9070",1011.678,233,45.86614,160.5315,800,480,221.9187,1.717255,183.46457,137.59843,"destra"
"311","MB_SA_20_2cd31bf3","circleAccuracy","982d70d18e4febdc291dbc98b85d26c5",2,"destra",0,0.9381526,103,1008.649,240,400,"06/03/2015 19-10-45","samsung GT-I9070",1009.222,233,45.86614,160.5315,800,480,227.4666,2.219696,183.46457,137.59843,"destra"
"312","MB_SA_20_2cd31bf3","circleAccuracy","982d70d18e4febdc291dbc98b85d26c5",3,"destra",0,0.837096,94,1008.649,240,400,"06/03/2015 19-10-52","samsung GT-I9070",1012.478,233,45.86614,160.5315,800,480,233.7278,1.907745,183.46457,137.59843,"destra"
"313","MB_SA_21_f9f69a3a","circleAccuracy","e7410d8b68dcf6fff4543970b8a6c302",1,"destra",0,0.9132074,117,1008.649,240,400,"06/03/2015 19-40-37","samsung GT-I9070",1015.134,233,45.86614,160.5315,800,480,127.3773,2.54052,183.46457,137.59843,"destra"
"314","MB_SA_21_f9f69a3a","circleAccuracy","e7410d8b68dcf6fff4543970b8a6c302",2,"destra",0,0.9918693,97,1008.649,240,400,"06/03/2015 19-40-43","samsung GT-I9070",1017.416,233,45.86614,160.5315,800,480,131.8216,2.54071,183.46457,137.59843,"destra"
"315","MB_SA_21_f9f69a3a","circleAccuracy","e7410d8b68dcf6fff4543970b8a6c302",3,"destra",0,0.6768368,58,1008.649,240,400,"06/03/2015 19-40-47","samsung GT-I9070",1016.056,233,45.86614,160.5315,800,480,136.4979,2.207245,183.46457,137.59843,"destra"
"316","MB_SA_22_bedc13fe","circleAccuracy","9c8f683e6fd0c4181dd2ee93e8a02efa",1,"destra",0,0.74906,98,1008.649,240,400,"08/03/2015 19-24-50","samsung GT-I9070",998.8657,233,45.86614,160.5315,800,480,1246.707,2.172485,183.46457,137.59843,"destra"
"317","MB_SA_22_bedc13fe","circleAccuracy","9c8f683e6fd0c4181dd2ee93e8a02efa",2,"destra",0,0.9901968,145,1008.649,240,400,"08/03/2015 19-24-55","samsung GT-I9070",1011.813,233,45.86614,160.5315,800,480,1250.734,2.990723,183.46457,137.59843,"destra"
"318","MB_SA_22_bedc13fe","circleAccuracy","9c8f683e6fd0c4181dd2ee93e8a02efa",3,"destra",0,0.9976935,156,1008.649,240,400,"08/03/2015 19-24-59","samsung GT-I9070",1013.924,233,45.86614,160.5315,800,480,1255.532,3.462402,183.46457,137.59843,"destra"
"319","MB_SA_23_fd44cc1b","circleAccuracy","aa52be5526f8ff30d1c4bc5653ff308b",1,"destra",0,0.9993278,354,1008.649,240,400,"08/03/2015 18-42-04","samsung GT-I9070",1015.769,233,45.86614,160.5315,800,480,173.4147,6.382507,183.46457,137.59843,"destra"
"320","MB_SA_23_fd44cc1b","circleAccuracy","aa52be5526f8ff30d1c4bc5653ff308b",2,"destra",0,0.9749686,357,1008.649,240,400,"08/03/2015 18-42-14","samsung GT-I9070",1019.792,233,45.86614,160.5315,800,480,186.1433,6.695099,183.46457,137.59843,"destra"
"321","MB_SA_23_fd44cc1b","circleAccuracy","aa52be5526f8ff30d1c4bc5653ff308b",3,"destra",0,0.9967917,399,1008.649,240,400,"08/03/2015 18-42-27","samsung GT-I9070",1012.06,233,45.86614,160.5315,800,480,195.4379,8.009491,183.46457,137.59843,"destra"
"322","MB_SA_24_9e8269a8","circleAccuracy","da47afc36f2f521e40458083549ca17b",1,"destra",0,0.9907869,215,1008.649,240,400,"10/03/2015 14-33-24","samsung GT-I9070",1012.789,233,45.86614,160.5315,800,480,122.1399,4.210541,183.46457,137.59843,"destra"
"323","MB_SA_24_9e8269a8","circleAccuracy","da47afc36f2f521e40458083549ca17b",2,"destra",0,0.9953128,157,1008.649,240,400,"10/03/2015 14-33-37","samsung GT-I9070",1014.124,233,45.86614,160.5315,800,480,130.2441,3.116638,183.46457,137.59843,"destra"
"324","MB_SA_24_9e8269a8","circleAccuracy","da47afc36f2f521e40458083549ca17b",3,"destra",0,0.9942005,136,1008.649,240,400,"10/03/2015 14-33-44","samsung GT-I9070",1017.196,233,45.86614,160.5315,800,480,135.445,2.734436,183.46457,137.59843,"destra"
"325","MB_SA_25_213c5c26","circleAccuracy","612563e7f88030474706c97557a18918",1,"destra",0,0.9969138,298,1008.649,240,400,"10/03/2015 14-50-43","samsung GT-I9070",1008.767,233,45.86614,160.5315,800,480,903.1093,5.936401,183.46457,137.59843,"destra"
"326","MB_SA_25_213c5c26","circleAccuracy","612563e7f88030474706c97557a18918",2,"destra",0,0.9983296,246,1008.649,240,400,"10/03/2015 14-50-52","samsung GT-I9070",1013.337,233,45.86614,160.5315,800,480,911.3235,4.925293,183.46457,137.59843,"destra"
"327","MB_SA_25_213c5c26","circleAccuracy","612563e7f88030474706c97557a18918",3,"destra",0,0.995153,250,1008.649,240,400,"10/03/2015 14-50-59","samsung GT-I9070",1012.688,233,45.86614,160.5315,800,480,918.6623,4.892761,183.46457,137.59843,"destra"
"328","MB_SA_26_07eb421d","circleAccuracy","6c40f8c41614b38b948b0410acfa0e9b",1,"destra",0,0.8517026,100,1008.649,240,400,"12/03/2015 22-13-14","samsung GT-I9070",1011.389,233,45.86614,160.5315,800,480,60.28983,2.042725,183.46457,137.59843,"destra"
"329","MB_SA_26_07eb421d","circleAccuracy","6c40f8c41614b38b948b0410acfa0e9b",2,"destra",0,0.8029623,94,1008.649,240,400,"12/03/2015 22-13-19","samsung GT-I9070",1011.347,233,45.86614,160.5315,800,480,64.05421,2.142761,183.46457,137.59843,"destra"
"330","MB_SA_26_07eb421d","circleAccuracy","6c40f8c41614b38b948b0410acfa0e9b",3,"destra",0,0.760175,85,1008.649,240,400,"12/03/2015 22-13-23","samsung GT-I9070",1016.014,233,45.86614,160.5315,800,480,67.89854,1.917908,183.46457,137.59843,"destra"
"331","MB_SA_26_07eb421d","circleAccuracy","6d2170662641287380e00f99642edff1",1,"destra",0,0.9984594,154,1008.649,240,400,"12/03/2015 22-15-04","samsung GT-I9070",1018.89,233,45.86614,160.5315,800,480,169.0172,3.122162,183.46457,137.59843,"destra"
"332","MB_SA_26_07eb421d","circleAccuracy","6d2170662641287380e00f99642edff1",2,"destra",0,0.9534419,136,1008.649,240,400,"12/03/2015 22-15-09","samsung GT-I9070",1013.35,233,45.86614,160.5315,800,480,173.9645,2.82843,183.46457,137.59843,"destra"
"333","MB_SA_26_07eb421d","circleAccuracy","6d2170662641287380e00f99642edff1",3,"destra",0,0.9807569,126,1008.649,240,400,"12/03/2015 22-15-14","samsung GT-I9070",1014.637,233,45.86614,160.5315,800,480,178.489,2.679718,183.46457,137.59843,"destra"
"334","MB_SA_26_07eb421d","circleAccuracy","ca75817781d5f8d1a6bdb0de09173e88",1,"destra",0,0.993368,107,1008.649,240,400,"12/03/2015 21-21-23","samsung GT-I9070",1013.339,233,45.86614,160.5315,800,480,180.9945,2.135651,183.46457,137.59843,"destra"
"335","MB_SA_26_07eb421d","circleAccuracy","ca75817781d5f8d1a6bdb0de09173e88",2,"destra",0,0.9920523,124,1008.649,240,400,"12/03/2015 21-21-29","samsung GT-I9070",1009.676,233,45.86614,160.5315,800,480,186.5261,2.416229,183.46457,137.59843,"destra"
"336","MB_SA_26_07eb421d","circleAccuracy","ca75817781d5f8d1a6bdb0de09173e88",3,"destra",0,0.9748701,52,1008.649,240,400,"12/03/2015 21-21-34","samsung GT-I9070",1020.679,233,45.86614,160.5315,800,480,194.416,1.505615,183.46457,137.59843,"destra"
"337","MB_SA_27_19b755b8","circleAccuracy","5431a3017a9a3c07c16d32aa3b7fcd87",1,"destra",0,0.9894014,86,1008.649,240,400,"12/03/2015 22-30-03","samsung GT-I9070",1026.911,233,45.86614,160.5315,800,480,1011.451,1.736023,183.46457,137.59843,"destra"
"338","MB_SA_27_19b755b8","circleAccuracy","5431a3017a9a3c07c16d32aa3b7fcd87",2,"destra",0,0.607417,88,1008.649,240,400,"12/03/2015 22-30-08","samsung GT-I9070",1013.604,233,45.86614,160.5315,800,480,1015.017,1.775635,183.46457,137.59843,"destra"
"339","MB_SA_27_19b755b8","circleAccuracy","5431a3017a9a3c07c16d32aa3b7fcd87",3,"destra",0,0.9957725,98,1008.649,240,400,"12/03/2015 22-30-12","samsung GT-I9070",1013.594,233,45.86614,160.5315,800,480,1018.506,1.985718,183.46457,137.59843,"destra"
"340","MB_SI_02_e4c30d07","circleAccuracy","9bcb04b93989cb8a49a2bac7b4c6227c",1,"destra",0,0.9483169,242,1008.649,240,400,"23/02/2015 19-14-22","samsung GT-I9070",1010.935,233,45.86614,160.5315,800,480,2893.333,4.816895,183.46457,137.59843,"destra"
"341","MB_SI_02_e4c30d07","circleAccuracy","9bcb04b93989cb8a49a2bac7b4c6227c",2,"destra",0,0.9397269,198,1008.649,240,400,"23/02/2015 19-14-34","samsung GT-I9070",1010.832,233,45.86614,160.5315,800,480,2922.002,3.846924,183.46457,137.59843,"destra"
"342","MB_SI_02_e4c30d07","circleAccuracy","9bcb04b93989cb8a49a2bac7b4c6227c",3,"destra",0,0.8204548,204,1008.649,240,400,"23/02/2015 19-15-02","samsung GT-I9070",1008.798,233,45.86614,160.5315,800,480,2930.399,4.007324,183.46457,137.59843,"destra"
"343","MB_SZ_01_4baf2dd6","circleAccuracy","e3a2698e639ec2a05f5f46223003f850",1,"destra",0,0.9681584,220,930.8663,240,400,"03/03/2015 20-09-29","samsung SM-G350",931.8129,215.032,42.32914,148.152,800,480,123.7409,4.042511,169.31657,126.98743,"destra"
"344","MB_SZ_01_4baf2dd6","circleAccuracy","e3a2698e639ec2a05f5f46223003f850",2,"destra",0,0.9930649,188,930.8663,240,400,"03/03/2015 20-09-37","samsung SM-G350",930.8826,215.032,42.32914,148.152,800,480,129.9712,3.327026,169.31657,126.98743,"destra"
"345","MB_SZ_01_4baf2dd6","circleAccuracy","e3a2698e639ec2a05f5f46223003f850",3,"destra",0,0.9957679,145,930.8663,240,400,"03/03/2015 20-09-42","samsung SM-G350",933.3298,215.032,42.32914,148.152,800,480,134.9513,2.573883,169.31657,126.98743,"destra"
"346","MB_SZ_02_a2c1aa76","circleAccuracy","5900130ea1683c18eb30af002603a486",1,"destra",0,0.8427171,118,930.8663,240,400,"04/03/2015 12-17-21","samsung SM-G350",937.7456,215.032,42.32914,148.152,800,480,1484.675,2.187256,169.31657,126.98743,"destra"
"347","MB_SZ_02_a2c1aa76","circleAccuracy","5900130ea1683c18eb30af002603a486",2,"destra",0,0.8105581,123,930.8663,240,400,"04/03/2015 12-17-26","samsung SM-G350",931.9433,215.032,42.32914,148.152,800,480,1488.382,2.206299,169.31657,126.98743,"destra"
"348","MB_SZ_02_a2c1aa76","circleAccuracy","5900130ea1683c18eb30af002603a486",3,"destra",0,0.7881569,131,930.8663,240,400,"04/03/2015 12-17-30","samsung SM-G350",933.0894,215.032,42.32914,148.152,800,480,1492.443,2.506714,169.31657,126.98743,"destra"
"349","MB_SZ_02_a2c1aa76","circleAccuracy","a26dd78dda626a51534b1e28f2cf84f0",1,"destra",0,0.05858472,42,930.8663,240,400,"04/03/2015 11-46-09","samsung SM-G350",147.1421,215.032,42.32914,148.152,800,480,216.2103,1.40387,169.31657,126.98743,"destra"
"350","MB_SZ_02_a2c1aa76","circleAccuracy","a26dd78dda626a51534b1e28f2cf84f0",2,"destra",0,0.851316,101,930.8663,240,400,"04/03/2015 11-46-24","samsung SM-G350",933.3151,215.032,42.32914,148.152,800,480,220.6391,1.905121,169.31657,126.98743,"destra"
"351","MB_SZ_02_a2c1aa76","circleAccuracy","a26dd78dda626a51534b1e28f2cf84f0",3,"destra",0,0.9886655,113,930.8663,240,400,"04/03/2015 11-46-29","samsung SM-G350",931.7047,215.032,42.32914,148.152,800,480,228.8951,2.088654,169.31657,126.98743,"destra"
"352","MB_SZ_03_a1e2d225","circleAccuracy","e85d651eee29dea06555969e7721b918",1,"destra",0,0.9883509,188,930.8663,240,400,"04/03/2015 20-45-57","samsung SM-G350",936.1869,215.032,42.32914,148.152,800,480,161.5157,3.392792,169.31657,126.98743,"destra"
"353","MB_SZ_03_a1e2d225","circleAccuracy","e85d651eee29dea06555969e7721b918",2,"destra",0,0.9955837,164,930.8663,240,400,"04/03/2015 20-46-05","samsung SM-G350",936.1892,215.032,42.32914,148.152,800,480,167.6359,3.054779,169.31657,126.98743,"destra"
"354","MB_SZ_03_a1e2d225","circleAccuracy","e85d651eee29dea06555969e7721b918",3,"destra",0,0.9997075,207,930.8663,240,400,"04/03/2015 20-46-11","samsung SM-G350",936.9183,215.032,42.32914,148.152,800,480,173.2821,3.677673,169.31657,126.98743,"destra"
"355","MB_SZ_04_be4571c1","circleAccuracy","e2be2a4ec14f9821fe33ae9002f5baa4",1,"destra",0,0.7634233,167,930.8663,240,400,"05/03/2015 13-41-10","samsung SM-G350",933.3896,215.032,42.32914,148.152,800,480,122.4497,2.941284,169.31657,126.98743,"destra"
"356","MB_SZ_04_be4571c1","circleAccuracy","e2be2a4ec14f9821fe33ae9002f5baa4",2,"destra",0,0.9650712,179,930.8663,240,400,"05/03/2015 13-41-17","samsung SM-G350",932.1299,215.032,42.32914,148.152,800,480,128.4326,3.225739,169.31657,126.98743,"destra"
"357","MB_SZ_04_be4571c1","circleAccuracy","e2be2a4ec14f9821fe33ae9002f5baa4",3,"destra",0,0.992579,160,930.8663,240,400,"05/03/2015 13-41-23","samsung SM-G350",963.4833,215.032,42.32914,148.152,800,480,133.5128,2.907959,169.31657,126.98743,"destra"
"358","MB_SZ_05_c4f33325","circleAccuracy","1217bc23c5144f173848933ea9d3930f",1,"destra",0,0.9992058,158,930.8663,240,400,"06/03/2015 14-14-13","samsung SM-G350",937.1982,215.032,42.32914,148.152,800,480,188.9379,2.885376,169.31657,126.98743,"destra"
"359","MB_SZ_05_c4f33325","circleAccuracy","1217bc23c5144f173848933ea9d3930f",2,"destra",0,0.9945233,143,930.8663,240,400,"06/03/2015 14-14-20","samsung SM-G350",932.0039,215.032,42.32914,148.152,800,480,194.2128,2.664337,169.31657,126.98743,"destra"
"360","MB_SZ_05_c4f33325","circleAccuracy","1217bc23c5144f173848933ea9d3930f",3,"destra",0,0.9995237,159,930.8663,240,400,"06/03/2015 14-14-25","samsung SM-G350",934.5458,215.032,42.32914,148.152,800,480,198.9424,2.874573,169.31657,126.98743,"destra"
"361","MB_SZ_06_77c6f72e","circleAccuracy","ae4aafda6dd0b3cd28adab666eee9222",1,"destra",0,0.9953482,248,930.8663,240,400,"07/03/2015 21-23-48","samsung SM-G350",932.1415,215.032,42.32914,148.152,800,480,168.4146,5.221313,169.31657,126.98743,"destra"
"362","MB_SZ_06_77c6f72e","circleAccuracy","ae4aafda6dd0b3cd28adab666eee9222",2,"destra",0,0.9986528,219,930.8663,240,400,"07/03/2015 21-23-59","samsung SM-G350",931.848,215.032,42.32914,148.152,800,480,177.1875,4.418701,169.31657,126.98743,"destra"
"363","MB_SZ_06_77c6f72e","circleAccuracy","ae4aafda6dd0b3cd28adab666eee9222",3,"destra",0,0.9900074,225,930.8663,240,400,"07/03/2015 21-24-07","samsung SM-G350",932.9238,215.032,42.32914,148.152,800,480,183.9631,4.011414,169.31657,126.98743,"destra"
"364","MB_SZ_07_8da6da22","circleAccuracy","6783b9263cf1f9e2395f7ac3a1af1cbc",1,"destra",0,0.8644503,219,930.8663,240,400,"07/03/2015 22-02-48","samsung SM-G350",940.8126,215.032,42.32914,148.152,800,480,392.9811,3.742523,169.31657,126.98743,"destra"
"365","MB_SZ_07_8da6da22","circleAccuracy","6783b9263cf1f9e2395f7ac3a1af1cbc",2,"destra",0,0.9847836,174,930.8663,240,400,"07/03/2015 22-02-55","samsung SM-G350",931.2671,215.032,42.32914,148.152,800,480,398.497,3.142334,169.31657,126.98743,"destra"
"366","MB_SZ_07_8da6da22","circleAccuracy","6783b9263cf1f9e2395f7ac3a1af1cbc",3,"destra",0,0.742483,161,930.8663,240,400,"07/03/2015 22-02-59","samsung SM-G350",934.8365,215.032,42.32914,148.152,800,480,403.3252,2.717499,169.31657,126.98743,"destra"
"367","MB_SZ_08_a9ad8595","circleAccuracy","fceaf5cbc5be7953433faa3980002785",1,"destra",0,0.9847545,174,930.8663,240,400,"08/03/2015 21-07-01","samsung SM-G350",934.5118,215.032,42.32914,148.152,800,480,216.9575,3.142395,169.31657,126.98743,"destra"
"368","MB_SZ_08_a9ad8595","circleAccuracy","fceaf5cbc5be7953433faa3980002785",2,"destra",0,0.9064172,147,930.8663,240,400,"08/03/2015 21-07-11","samsung SM-G350",930.9807,215.032,42.32914,148.152,800,480,223.8098,2.572784,169.31657,126.98743,"destra"
"369","MB_SZ_08_a9ad8595","circleAccuracy","fceaf5cbc5be7953433faa3980002785",3,"destra",0,0.8040711,124,930.8663,240,400,"08/03/2015 21-07-18","samsung SM-G350",944.8606,215.032,42.32914,148.152,800,480,230.1959,2.379181,169.31657,126.98743,"destra"
"370","MB_SZ_09_b115d992","circleAccuracy","e90de0bd03e66754efbb3265987e91ea",1,"destra",0,0.9928968,266,930.8663,240,400,"15/03/2015 13-33-29","samsung SM-G350",934.2546,215.032,42.32914,148.152,800,480,77.26617,5.164276,169.31657,126.98743,"destra"
"371","MB_SZ_09_b115d992","circleAccuracy","e90de0bd03e66754efbb3265987e91ea",2,"destra",0,0.9982022,217,930.8663,240,400,"15/03/2015 13-33-37","samsung SM-G350",933.6653,215.032,42.32914,148.152,800,480,84.6022,4.244995,169.31657,126.98743,"destra"
"372","MB_SZ_09_b115d992","circleAccuracy","e90de0bd03e66754efbb3265987e91ea",3,"destra",0,0.9966424,223,930.8663,240,400,"15/03/2015 13-33-43","samsung SM-G350",937.9396,215.032,42.32914,148.152,800,480,90.91885,4.112305,169.31657,126.98743,"destra"
"373","MB_SZ_10_68381a78","circleAccuracy","c19a667fb3fdbf90c0061c539364cbab",1,"destra",0,0.8054436,109,930.8663,240,400,"09/03/2015 13-14-32","samsung SM-G350",914.52,215.032,42.32914,148.152,800,480,95.36295,2.105713,169.31657,126.98743,"destra"
