"userID";"gameCode";"sessionID";"repetitionID";"hand";"KeyValue";"Value";"includeInt"
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"radiusCenter";"210.6597";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"screenHeight";"1280";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"screenWidth";"720";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"startTime";"168.8617";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";3;"sinistra";"time";"3.633743";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"accuracy";"0.9896123";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"amountOfData";"153";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"centerCircle";"930.8663";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"circleCenterX";"240";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"circleCenterY";"400";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"date";"10/03/2015 14-31-49";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"device";"samsung SM-G350";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"distanceTot";"936.2294";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"dpi";"215.032";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"margin";"42.32914";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"radiusCenter";"148.152";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"screenHeight";"800";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"screenWidth";"480";0
"MB_SZ_20_15e2835b";"circleAccuracy";"069d9a1660463f095206ceb2d1ec5592";1;"destra";"startTime";"92.12997";0
